Opgørelsesår,Kommune,Fødselsårgang,Køn,Antal børn,Gennemsnitlig højde i cm,Gennemsnitlig vægt i gram,Procentdel undervægt,Procentdel normalvægt,Procentdel moderat overvægt,Procentdel svær overvægt,urban_rural
2019,Langeland,2003.0,Mand,55,172.8181818181818,62345.454545454544,3.6363636363636362,72.72727272727273,20.0,3.6363636363636362,Rural
2020,Langeland,2004.0,Mand,58,171.75862068965517,62339.65517241379,,77.58620689655173,18.96551724137931,3.4482758620689653,Rural
2021,Langeland,2005.0,Mand,50,171.34,61242.0,2.0,74,20.0,4.0,Rural
2022,Langeland,2006.0,Mand,49,172.73469387755102,65159.183673469386,4.081632653061225,67.3469387755102,16.3265306122449,12.244897959183673,Rural
2023,Langeland,2007.0,Mand,57,173.31578947368422,64156.14035087719,,70.17543859649122,22.807017543859647,7.017543859649122,Rural
2024,Langeland,2008.0,Mand,48,172.52083333333334,67816.66666666667,,66.66666666666666,18.75,14.583333333333334,Rural
2025,Langeland,2009.0,Mand,43,172.4418604651163,65158.13953488372,,65.11627906976744,25.581395348837212,9.30232558139535,Rural
2014,Lejre,1998.0,Begge,327,172.3547400611621,62251.070336391436,1.2232415902140672,85.3211009174312,11.314984709480122,2.1406727828746175,Rural
2015,Lejre,1999.0,Begge,317,171.5520504731861,61041.324921135645,3.4700315457413247,84.54258675078864,9.779179810725552,2.2082018927444795,Rural
2016,Lejre,2000.0,Begge,328,172.140243902439,62646.34146341463,2.7439024390243905,81.40243902439023,13.414634146341465,2.4390243902439024,Rural
2017,Lejre,2001.0,Begge,303,171.27392739273927,63199.3399339934,1.65016501650165,77.55775577557755,18.48184818481848,2.31023102310231,Rural
2018,Lejre,2002.0,Begge,318,171.93710691823898,63797.48427672956,0.9433962264150944,76.10062893081762,19.18238993710692,3.7735849056603774,Rural
2019,Lejre,2003.0,Begge,300,171.97,62585.333333333336,2.0,81,14.000000000000002,3.0,Rural
2020,Lejre,2004.0,Begge,314,170.87579617834396,62036.94267515923,1.5923566878980893,79.93630573248409,15.605095541401273,2.8662420382165608,Rural
2021,Lejre,2005.0,Begge,301,171.1328903654485,62069.767441860466,1.3289036544850499,78.07308970099668,18.272425249169437,2.3255813953488373,Rural
2022,Lejre,2006.0,Begge,309,171.63430420711975,61582.20064724919,1.9417475728155338,83.81877022653723,11.326860841423949,2.912621359223301,Rural
2023,Lejre,2007.0,Begge,269,171.19330855018586,62210.03717472119,2.6022304832713754,78.06691449814126,13.754646840148698,5.5762081784386615,Rural
2024,Lejre,2008.0,Begge,288,171.85416666666666,61972.22222222222,2.7777777777777777,82.98611111111111,11.11111111111111,3.125,Rural
2025,Lejre,2009.0,Begge,265,171.1509433962264,60592.83018867925,0.7547169811320755,84.90566037735849,12.830188679245284,1.509433962264151,Rural
2014,Lejre,1998.0,Kvinde,155,166.99354838709678,58956.77419354839,1.2903225806451613,85.16129032258064,10.32258064516129,3.225806451612903,Rural
2015,Lejre,1999.0,Kvinde,148,166.40540540540542,58257.43243243243,3.3783783783783785,81.75675675675676,13.513513513513514,1.3513513513513513,Rural
2016,Lejre,2000.0,Kvinde,147,166.33333333333334,58391.15646258504,2.0408163265306123,80.95238095238095,15.646258503401361,1.3605442176870748,Rural
2017,Lejre,2001.0,Kvinde,146,166.75342465753425,60323.97260273973,1.36986301369863,80.13698630136986,16.43835616438356,2.054794520547945,Rural
2018,Lejre,2002.0,Kvinde,161,167.25465838509317,60162.73291925466,0.6211180124223602,78.26086956521739,18.633540372670808,2.484472049689441,Rural
2019,Lejre,2003.0,Kvinde,144,167.02083333333334,59481.25,2.083333333333333,80.55555555555556,14.583333333333334,2.7777777777777777,Rural
2020,Lejre,2004.0,Kvinde,162,165.99382716049382,58173.456790123455,1.8518518518518516,79.62962962962963,17.901234567901234,0.6172839506172839,Rural
2021,Lejre,2005.0,Kvinde,144,166.82638888888889,59168.055555555555,2.083333333333333,81.25,14.583333333333334,2.083333333333333,Rural
2022,Lejre,2006.0,Kvinde,150,166.00666666666666,57864.0,0.6666666666666667,85.33333333333334,11.333333333333332,2.666666666666667,Rural
2023,Lejre,2007.0,Kvinde,130,166.7846153846154,59401.53846153846,3.076923076923077,76.92307692307693,14.615384615384617,5.384615384615385,Rural
2024,Lejre,2008.0,Kvinde,135,166.8962962962963,58340.0,2.2222222222222223,86.66666666666667,8.88888888888889,2.2222222222222223,Rural
2025,Lejre,2009.0,Kvinde,141,165.7872340425532,56853.90070921986,0.7092198581560284,85.81560283687944,12.056737588652481,1.4184397163120568,Rural
2014,Lejre,1998.0,Mand,172,177.1860465116279,65219.767441860466,1.1627906976744187,85.46511627906976,12.209302325581394,1.1627906976744187,Rural
2015,Lejre,1999.0,Mand,169,176.05917159763314,63479.2899408284,3.5502958579881656,86.98224852071006,6.508875739644971,2.9585798816568047,Rural
2016,Lejre,2000.0,Mand,181,176.85635359116023,66102.20994475138,3.314917127071823,81.76795580110497,11.602209944751381,3.314917127071823,Rural
2017,Lejre,2001.0,Mand,157,175.47770700636943,65873.24840764332,1.910828025477707,75.15923566878982,20.382165605095544,2.547770700636943,Rural
2018,Lejre,2002.0,Mand,157,176.7388535031847,67524.84076433121,1.2738853503184715,73.88535031847134,19.745222929936308,5.095541401273886,Rural
2019,Lejre,2003.0,Mand,156,176.53846153846155,65450.64102564102,1.9230769230769231,81.41025641025641,13.461538461538462,3.205128205128205,Rural
2020,Lejre,2004.0,Mand,152,176.07894736842104,66154.6052631579,1.3157894736842104,80.26315789473685,13.157894736842104,5.263157894736842,Rural
2021,Lejre,2005.0,Mand,157,175.0828025477707,64731.210191082806,0.6369426751592357,75.15923566878982,21.656050955414013,2.547770700636943,Rural
2022,Lejre,2006.0,Mand,159,176.9433962264151,65089.93710691824,3.1446540880503147,82.38993710691824,11.320754716981133,3.1446540880503147,Rural
2023,Lejre,2007.0,Mand,139,175.31654676258992,64836.69064748201,2.158273381294964,79.13669064748201,12.949640287769784,5.755395683453238,Rural
2024,Lejre,2008.0,Mand,153,176.22875816993465,65177.124183006534,3.2679738562091507,79.73856209150327,13.071895424836603,3.9215686274509802,Rural
2025,Lejre,2009.0,Mand,124,177.25,64844.354838709674,0.8064516129032258,83.87096774193549,13.709677419354838,1.6129032258064515,Rural
2014,Lemvig,1998.0,Begge,273,170.7216117216117,60693.406593406595,2.93040293040293,79.12087912087912,15.018315018315018,2.93040293040293,Rural
2015,Lemvig,1999.0,Begge,259,170.64478764478764,61238.61003861004,0.7722007722007722,81.46718146718148,12.741312741312742,5.019305019305019,Rural
2019,Lemvig,2000.0,Begge,260,170.26538461538462,60868.846153846156,1.153846153846154,79.23076923076923,16.923076923076923,2.6923076923076925,Rural
2020,Lemvig,2001.0,Begge,259,169.011583011583,59776.83397683398,2.3166023166023164,76.06177606177607,19.69111969111969,1.9305019305019304,Rural
2022,Lemvig,2002.0,Begge,236,169.63135593220338,60978.38983050847,1.694915254237288,74.57627118644068,18.220338983050848,5.508474576271186,Rural
2014,Lemvig,2003.0,Begge,246,169.41869918699186,60000.813008130084,2.0325203252032518,79.26829268292683,11.788617886178862,6.910569105691057,Rural
2019,Lemvig,2004.0,Begge,227,170.12334801762114,61396.47577092511,2.643171806167401,75.33039647577093,15.418502202643172,6.607929515418502,Rural
2020,Lemvig,2005.0,Begge,218,169.8165137614679,60364.678899082566,1.3761467889908259,78.44036697247707,16.972477064220186,3.211009174311927,Rural
2022,Lemvig,2006.0,Begge,147,170.33333333333334,62712.925170068025,3.4013605442176873,68.70748299319727,20.408163265306122,7.482993197278912,Rural
2014,Lemvig,2007.0,Begge,172,171.13953488372093,61127.32558139535,2.3255813953488373,79.06976744186046,15.69767441860465,2.9069767441860463,Rural
2015,Lemvig,2008.0,Begge,176,169.1193181818182,60106.25,0.5681818181818182,75.56818181818183,18.181818181818183,5.681818181818182,Rural
2014,Lemvig,2009.0,Begge,164,169.6280487804878,59239.634146341465,1.8292682926829267,79.26829268292683,14.02439024390244,4.878048780487805,Rural
2015,Lemvig,1998.0,Kvinde,139,166.37410071942446,57582.01438848921,3.597122302158273,81.29496402877699,12.949640287769784,2.158273381294964,Rural
2016,Lemvig,1999.0,Kvinde,120,165.91666666666666,58767.5,0.8333333333333334,80.83333333333333,14.166666666666666,4.166666666666666,Rural
2017,Lemvig,2000.0,Kvinde,124,166.63709677419354,58715.32258064516,1.6129032258064515,79.83870967741935,16.93548387096774,1.6129032258064515,Rural
2018,Lemvig,2001.0,Kvinde,128,165.828125,58719.53125,1.5625,74.21875,22.65625,1.5625,Rural
2019,Lemvig,2002.0,Kvinde,121,166.25619834710744,58040.49586776859,3.3057851239669422,75.20661157024794,18.181818181818183,3.3057851239669422,Rural
2020,Lemvig,2003.0,Kvinde,109,166.0183486238532,58072.477064220184,2.7522935779816518,78.89908256880734,13.761467889908257,4.587155963302752,Rural
2021,Lemvig,2004.0,Kvinde,113,166.30973451327435,59159.29203539823,1.7699115044247788,77.87610619469027,14.15929203539823,6.1946902654867255,Rural
2022,Lemvig,2005.0,Kvinde,93,166.11827956989248,58122.58064516129,2.1505376344086025,77.41935483870968,18.27956989247312,2.1505376344086025,Rural
2023,Lemvig,2006.0,Kvinde,73,166.42465753424656,59464.38356164384,2.73972602739726,73.97260273972603,15.068493150684931,8.21917808219178,Rural
2024,Lemvig,2007.0,Kvinde,94,166.43617021276594,57005.31914893617,2.127659574468085,82.97872340425532,13.829787234042554,1.0638297872340425,Rural
2025,Lemvig,2008.0,Kvinde,94,165.98936170212767,58485.10638297872,1.0638297872340425,75.53191489361703,18.085106382978726,5.319148936170213,Rural
2014,Lemvig,2009.0,Kvinde,76,164.9078947368421,56880.26315789474,,78.94736842105263,17.105263157894736,3.9473684210526314,Rural
2015,Lemvig,1998.0,Mand,134,175.23134328358208,63920.89552238806,2.2388059701492535,76.86567164179104,17.16417910447761,3.731343283582089,Rural
2016,Lemvig,1999.0,Mand,139,174.72661870503597,63371.94244604316,0.7194244604316548,82.01438848920863,11.510791366906476,5.755395683453238,Rural
2017,Lemvig,2000.0,Mand,136,173.5735294117647,62832.35294117647,0.7352941176470588,78.67647058823529,16.911764705882355,3.6764705882352944,Rural
2018,Lemvig,2001.0,Mand,131,172.12213740458014,60809.923664122136,3.0534351145038165,77.86259541984732,16.793893129770993,2.2900763358778624,Rural
2019,Lemvig,2002.0,Mand,115,173.18260869565216,64069.565217391304,,73.91304347826086,18.26086956521739,7.82608695652174,Rural
2020,Lemvig,2003.0,Mand,137,172.12408759124088,61535.03649635037,1.4598540145985401,79.56204379562044,10.218978102189782,8.75912408759124,Rural
2021,Lemvig,2004.0,Mand,114,173.90350877192984,63614.0350877193,3.508771929824561,72.80701754385966,16.666666666666664,7.017543859649122,Rural
2022,Lemvig,2005.0,Mand,125,172.568,62032.8,0.8,79.2,16.0,4.0,Rural
2023,Lemvig,2006.0,Mand,74,174.1891891891892,65917.56756756757,4.054054054054054,63.51351351351351,25.675675675675674,6.756756756756757,Rural
2024,Lemvig,2007.0,Mand,78,176.80769230769232,66094.8717948718,2.564102564102564,74.35897435897436,17.94871794871795,5.128205128205128,Rural
2025,Lemvig,2008.0,Mand,82,172.70731707317074,61964.634146341465,,75.60975609756098,18.29268292682927,6.097560975609756,Rural
2014,Lemvig,2009.0,Mand,88,173.70454545454547,61277.27272727273,3.4090909090909087,79.54545454545455,11.363636363636363,5.681818181818182,Rural
2015,Lolland,1998.0,Begge,449,169.61692650334075,63156.12472160356,0.6681514476614699,73.05122494432071,19.15367483296214,7.126948775055679,Rural
2016,Lolland,1999.0,Begge,461,169.175704989154,63039.91323210412,1.0845986984815619,70.93275488069413,19.95661605206074,8.026030368763557,Rural
2017,Lolland,2000.0,Begge,452,169.3362831858407,62076.76991150442,2.2123893805309733,70.13274336283186,20.79646017699115,6.8584070796460175,Rural
2018,Lolland,2001.0,Begge,391,168.72890025575447,62526.086956521736,1.7902813299232736,67.51918158567774,22.762148337595907,7.928388746803069,Rural
2019,Lolland,2002.0,Begge,377,167.92838196286473,61620.68965517241,1.8567639257294428,70.026525198939,20.424403183023873,7.6923076923076925,Rural
2020,Lolland,2003.0,Begge,372,168.30645161290323,61272.31182795699,2.1505376344086025,71.23655913978494,21.236559139784948,5.376344086021505,Rural
2021,Lolland,2004.0,Begge,398,167.89949748743717,61321.608040201005,1.7587939698492463,69.34673366834171,20.35175879396985,8.542713567839195,Rural
2022,Lolland,2005.0,Begge,355,168.21971830985916,61411.54929577465,2.535211267605634,67.88732394366197,22.253521126760564,7.323943661971831,Rural
2023,Lolland,2006.0,Begge,320,167.815625,60539.6875,2.1875,74.375,16.875,6.5625,Rural
2024,Lolland,2007.0,Begge,374,168.57754010695186,63084.22459893048,2.13903743315508,67.64705882352942,20.588235294117645,9.62566844919786,Rural
2025,Lolland,2008.0,Begge,347,168.21613832853026,62049.2795389049,2.3054755043227666,69.7406340057637,19.596541786743515,8.357348703170029,Rural
2014,Lolland,2009.0,Begge,332,167.93975903614458,61726.50602409639,2.108433734939759,68.67469879518072,18.67469879518072,10.542168674698797,Rural
2015,Lolland,1998.0,Kvinde,211,165.01421800947867,60163.50710900474,0.47393364928909953,75.35545023696683,16.587677725118482,7.5829383886255926,Rural
2016,Lolland,1999.0,Kvinde,237,164.7805907172996,59591.98312236287,0.42194092827004215,73.83966244725738,18.143459915611814,7.59493670886076,Rural
2017,Lolland,2000.0,Kvinde,230,165.31739130434784,59848.260869565216,2.1739130434782608,68.69565217391305,20.869565217391305,8.26086956521739,Rural
2018,Lolland,2001.0,Kvinde,179,164.53631284916202,59850.27932960894,2.793296089385475,67.59776536312849,22.3463687150838,7.262569832402235,Rural
2019,Lolland,2002.0,Kvinde,188,163.89361702127658,59515.95744680851,1.5957446808510638,67.5531914893617,23.404255319148938,7.446808510638298,Rural
2020,Lolland,2003.0,Kvinde,192,165.24479166666666,60494.791666666664,1.5625,68.75,25.0,4.6875,Rural
2021,Lolland,2004.0,Kvinde,203,164.64532019704433,59364.03940886699,1.477832512315271,71.92118226600985,19.21182266009852,7.389162561576355,Rural
2022,Lolland,2005.0,Kvinde,173,164.20231213872833,57779.19075144509,3.4682080924855487,72.25433526011561,19.07514450867052,5.202312138728324,Rural
2023,Lolland,2006.0,Kvinde,167,164.65269461077844,57929.341317365266,2.9940119760479043,76.64670658682635,16.16766467065868,4.191616766467066,Rural
2024,Lolland,2007.0,Kvinde,182,164.0879120879121,59597.25274725275,1.6483516483516485,70.87912087912088,19.78021978021978,7.6923076923076925,Rural
2025,Lolland,2008.0,Kvinde,170,164.03529411764706,59574.117647058825,1.1764705882352942,72.35294117647058,18.235294117647058,8.235294117647058,Rural
2014,Lolland,2009.0,Kvinde,156,164.1153846153846,58835.89743589744,0.641025641025641,71.15384615384616,21.794871794871796,6.41025641025641,Rural
2015,Lolland,1998.0,Mand,238,173.69747899159663,65809.24369747899,0.8403361344537815,71.00840336134453,21.428571428571427,6.722689075630252,Rural
2016,Lolland,1999.0,Mand,224,173.82589285714286,66687.94642857143,1.7857142857142856,67.85714285714286,21.875,8.482142857142858,Rural
2017,Lolland,2000.0,Mand,222,173.5,64385.585585585584,2.2522522522522523,71.62162162162163,20.72072072072072,5.405405405405405,Rural
2018,Lolland,2001.0,Mand,212,172.2688679245283,64785.377358490565,0.9433962264150944,67.45283018867924,23.11320754716981,8.49056603773585,Rural
2019,Lolland,2002.0,Mand,189,171.94179894179894,63714.28571428572,2.1164021164021163,72.4867724867725,17.46031746031746,7.936507936507936,Rural
2020,Lolland,2003.0,Mand,180,171.57222222222222,62101.666666666664,2.7777777777777777,73.88888888888889,17.22222222222222,6.111111111111111,Rural
2021,Lolland,2004.0,Mand,195,171.2871794871795,63359.48717948718,2.051282051282051,66.66666666666666,21.53846153846154,9.743589743589745,Rural
2022,Lolland,2005.0,Mand,182,172.03846153846155,64864.28571428572,1.6483516483516485,63.73626373626373,25.274725274725274,9.340659340659341,Rural
2023,Lolland,2006.0,Mand,153,171.26797385620915,63388.88888888889,1.3071895424836601,71.89542483660131,17.647058823529413,9.15032679738562,Rural
2024,Lolland,2007.0,Mand,192,172.83333333333334,66389.58333333333,2.604166666666667,64.58333333333334,21.354166666666664,11.458333333333332,Rural
2025,Lolland,2008.0,Mand,177,172.2316384180791,64426.55367231638,3.389830508474576,67.2316384180791,20.903954802259886,8.47457627118644,Rural
2014,Lolland,2009.0,Mand,176,171.32954545454547,64288.63636363636,3.4090909090909087,66.47727272727273,15.909090909090908,14.204545454545455,Rural
2015,Lyngby-Taarbæk,1998.0,Begge,525,172.13904761904763,60586.09523809524,1.7142857142857144,89.33333333333333,7.809523809523809,1.1428571428571428,Rural
2016,Lyngby-Taarbæk,1999.0,Begge,590,172.08305084745763,61597.1186440678,1.864406779661017,85.08474576271186,10.847457627118644,2.2033898305084745,Rural
2017,Lyngby-Taarbæk,2000.0,Begge,655,172.15267175572518,60534.80916030534,2.1374045801526718,87.78625954198473,8.549618320610687,1.5267175572519083,Rural
2018,Lyngby-Taarbæk,2001.0,Begge,649,172.0015408320493,60779.81510015408,2.6194144838212634,86.74884437596302,8.320493066255779,2.311248073959938,Rural
2019,Lyngby-Taarbæk,2002.0,Begge,647,172.258114374034,60454.8686244204,3.2457496136012365,85.31684698608964,10.200927357032457,1.2364760432766615,Rural
2020,Lyngby-Taarbæk,2003.0,Begge,667,172.64617691154422,61546.17691154423,1.6491754122938531,84.8575712143928,12.14392803598201,1.3493253373313343,Rural
2021,Lyngby-Taarbæk,2004.0,Begge,628,171.56369426751593,60196.49681528663,2.388535031847134,87.73885350318471,9.076433121019107,0.7961783439490446,Rural
